reaction_id,source,n_atoms_max,n_heavy_atoms,atomic_numbers,n_snapshots,frame_index_first,frame_index_last,ts_frame_idx,ts_position_in_sorted,energy_R,energy_TS,energy_P,activation_energy,ea_relative_to_P,total_charge,formula,source_db_idx,short_traj,interior_ts
Halogen_BrC4H5N2S_rxn10557,Halo_Br,13,8,[ 6  7  6 16  7  6  6 35  1  1  1  1  1],818,0,817,7,7,-1884.7143949863728,-1880.8864776151106,-1883.1466541745451,3.827917371262174,2.2601765594345125,0.0,C4H5BrN2S,6,False,True
Halogen_BrC4H5N2S_rxn10569,Halo_Br,13,8,[ 6  7  6 16  7  6  6 35  1  1  1  1  1],1266,0,1265,3,3,-1884.878264706722,-1879.237881933917,-1882.6331017971684,5.640382772804969,3.395219863251441,0.0,C4H5BrN2S,6,False,True
Halogen_BrC5H6NO_rxn11265,Halo_Br,14,8,[ 6  8  6  6  6 35  6  7  1  1  1  1  1  1],1746,0,1745,7,7,-1944.9383181118453,-1936.602906167401,-1943.3649019944353,8.335411944444331,6.761995827034298,0.0,C5H6BrNO,6,False,True
Halogen_BrC5H6NS_rxn11529,Halo_Br,14,8,[ 6  6  6  6 35  6  7 16  1  1  1  1  1  1],1650,0,1649,6,6,-1786.6399578985565,-1781.9342953175158,-1785.0881131470276,4.7056625810407695,3.1538178295118087,0.0,C5H6BrNS,6,False,True
Halogen_BrC5H7N2_rxn11714,Halo_Br,15,8,[ 6  6  6 35  6  6  7  7  1  1  1  1  1  1  1],1162,0,1161,4,4,-1795.0872511018135,-1789.8373750832156,-1793.5409171359636,5.249876018597888,3.7035420527479346,0.0,C5H7BrN2,6,False,True
Halogen_C4FH5N2O_rxn13912,Halo_F,13,8,[6 6 8 7 6 7 6 9 1 1 1 1 1],1338,0,1337,4,4,-2341.1697430385493,-2335.555745761005,-2337.4264573262817,5.613997277544513,1.8707115652769062,0.0,C4H5FN2O,7,False,True
Halogen_C4FH5N2O_rxn13888,Halo_F,13,8,[6 6 7 8 6 7 6 9 1 1 1 1 1],418,0,417,20,20,-2340.372695476381,-2333.7295828507977,-2339.3828321654373,6.643112625583399,5.653249314639652,0.0,C4H5FN2O,7,False,True
Halogen_C4FH3O_rxn13708,Halo_F,9,6,[9 6 6 8 6 6 1 1 1],514,0,513,6,6,-1766.5757467707058,-1762.2083017755124,-1765.0973627434623,4.367444995193409,2.889060967949945,0.0,C4H3FO,7,False,True
Halogen_C4FH3O_rxn13709,Halo_F,9,6,[9 6 6 8 6 6 1 1 1],1106,0,1105,3,3,-1766.5757481025398,-1759.1593350293538,-1766.0199907441583,7.41641307318605,6.8606557148045795,0.0,C4H3FO,7,False,True
Halogen_C4FH3O_rxn13711,Halo_F,9,6,[9 6 6 8 6 6 1 1 1],538,0,537,3,3,-1766.5757481025398,-1760.7046204557369,-1765.7915954464565,5.871127646802961,5.086974990719682,0.0,C4H3FO,7,False,True
Halogen_C4FH3O_rxn13714,Halo_F,9,6,[9 6 6 8 6 6 1 1 1],1298,0,1297,6,6,-1766.575747717798,-1757.3035313646067,-1761.9864104529022,9.272216353191425,4.682879088295522,0.0,C4H3FO,7,False,True
Halogen_C4FH3S_rxn13715,Halo_F,9,6,[ 9  6  6 16  6  6  1  1  1],482,0,481,356,356,-1608.2823378556109,-1602.359529415011,-1606.483270795203,5.922808440599965,4.123741380192087,0.0,C4H3FS,7,False,True
Halogen_C4FH3S_rxn13717,Halo_F,9,6,[ 9  6  6 16  6  6  1  1  1],1058,0,1057,3,3,-1608.2823378828223,-1598.4561520990685,-1603.2536398741736,9.826185783753772,4.797487775105083,0.0,C4H3FS,7,False,True
Halogen_C4FH3S_rxn13718,Halo_F,9,6,[ 9  6  6 16  6  6  1  1  1],1514,0,1513,5,5,-1608.2823379470956,-1600.7163766923138,-1603.0650724269854,7.565961254781769,2.348695734671537,0.0,C4H3FS,7,False,True
Halogen_C4FH3S_rxn13721,Halo_F,9,6,[ 9  6  6 16  6  6  1  1  1],2170,0,2169,3,3,-1608.2823375104072,-1598.8481001591945,-1601.791242987602,9.434237351212687,2.9431428284074173,0.0,C4H3FS,7,False,True
Halogen_C4FH4N_rxn13724,Halo_F,10,6,[9 6 6 7 6 6 1 1 1 1],1042,0,1041,3,3,-1617.718607135713,-1611.316601728312,-1615.5001412587555,6.40200540740102,4.183539530443568,0.0,C4H4FN,7,False,True
Halogen_C4FH4N_rxn13725,Halo_F,10,6,[9 6 6 7 6 6 1 1 1 1],1154,0,1153,12,12,-1617.7186071265155,-1609.1557806002186,-1613.740190120797,8.56282652629693,4.584409520578447,0.0,C4H4FN,7,False,True
Halogen_C4FH4N_rxn13727,Halo_F,10,6,[9 6 6 7 6 6 1 1 1 1],578,0,577,20,20,-1617.718607323907,-1607.9093359817032,-1615.3683868737514,9.809271342203829,7.4590508920482534,0.0,C4H4FN,7,False,True
Halogen_C4FH4N_rxn13728,Halo_F,10,6,[9 6 6 7 6 6 1 1 1 1],1466,0,1465,6,6,-1617.7186068512724,-1607.4778278389936,-1612.6140071416087,10.240779012278836,5.136179302615119,0.0,C4H4FN,7,False,True
Halogen_C4FH4N_rxn13730,Halo_F,10,6,[9 6 6 7 6 6 1 1 1 1],2154,0,2153,2,2,-1617.7186074565354,-1606.1743002361475,-1616.1043404116822,11.544307220387964,9.930040175534714,0.0,C4H4FN,7,False,True
Halogen_C4FH4NO_rxn13734,Halo_F,11,7,[9 6 6 8 6 6 7 1 1 1 1],2490,0,2489,3,3,-2054.278479734859,-2044.187638099868,-2050.516856497391,10.090841634990966,6.329218397522936,0.0,C4H4FNO,7,False,True
Halogen_C4FH4NO_rxn13739,Halo_F,11,7,[9 6 6 8 6 6 7 1 1 1 1],826,0,825,3,3,-2054.0453303469526,-2047.1368751237303,-2051.1304551838257,6.90845522322229,3.9935800600953826,0.0,C4H4FNO,7,False,True
Halogen_C4FH4NO_rxn13740,Halo_F,11,7,[9 6 6 8 6 6 7 1 1 1 1],290,0,289,5,5,-2054.045330269863,-2049.6407808856857,-2050.334659203888,4.404549384177244,0.6938783182022235,0.0,C4H4FNO,7,False,True
Halogen_C4FH4NO_rxn13741,Halo_F,11,7,[9 6 6 8 6 6 7 1 1 1 1],746,0,745,6,6,-2054.045330517759,-2049.022668967555,-2052.567126177991,5.022661550203793,3.5444572104361214,0.0,C4H4FNO,7,False,True
Halogen_C4FH4NO_rxn13750,Halo_F,11,7,[9 6 6 6 8 6 7 1 1 1 1],666,0,665,6,6,-2054.184621939947,-2050.4530371259293,-2053.6407376284574,3.7315848140178787,3.1877005025280596,0.0,C4H4FNO,7,False,True
Halogen_C4FH4NO_rxn13753,Halo_F,11,7,[9 6 6 6 8 6 7 1 1 1 1],418,0,417,6,6,-2054.1846217928155,-2049.3471321507914,-2053.5262274052866,4.8374896420241384,4.179095254495223,0.0,C4H4FNO,7,False,True
Halogen_C4FH4NO_rxn13759,Halo_F,11,7,[9 6 6 7 6 6 8 1 1 1 1],946,0,945,6,6,-2054.415715280424,-2048.588860692862,-2052.5914965679654,5.8268545875621385,4.002635875103351,0.0,C4H4FNO,7,False,True
Halogen_C4FH4NO_rxn13761,Halo_F,11,7,[9 6 6 7 6 6 8 1 1 1 1],690,0,689,7,7,-2054.4157157307995,-2050.43088820208,-2052.0566410166994,3.9848275287195065,1.625752814619318,0.0,C4H4FNO,7,False,True
Halogen_C4FH4NO_rxn13771,Halo_F,11,7,[9 6 6 7 6 6 8 1 1 1 1],1746,0,1745,3,3,-2054.3212817988992,-2042.0231194938663,-2048.996795533463,12.298162305032974,6.973676039596512,0.0,C4H4FNO,7,False,True
Halogen_C4FH4NO_rxn13777,Halo_F,11,7,[9 6 6 6 7 6 8 1 1 1 1],1786,0,1785,6,6,-2054.275253507897,-2046.17405855632,-2051.1060837652885,8.1011949515771,4.9320252089685255,0.0,C4H4FNO,7,False,True
Halogen_C4FH4NO_rxn13780,Halo_F,11,7,[9 6 6 6 7 6 8 1 1 1 1],170,0,169,4,4,-2054.2752534288206,-2049.2374998447876,-2052.5580283329564,5.037753584032998,3.3205284881687476,0.0,C4H4FNO,7,False,True
Halogen_C4FH4NO_rxn13785,Halo_F,11,7,[9 6 6 6 7 6 8 1 1 1 1],338,0,337,334,334,-2054.275253291757,-2051.4023864319133,-2052.4327391502475,2.8728668598437253,1.030352718334143,0.0,C4H4FNO,7,False,True
Halogen_C4FH4NS_rxn13796,Halo_F,11,7,[ 9  6  6 16  7  6  6  1  1  1  1],578,0,577,3,3,-1895.820737473425,-1886.8543369457814,-1891.901749101105,8.9664005276436,5.047412155323627,0.0,C4H4FNS,7,False,True
Halogen_C4FH4NS_rxn13797,Halo_F,11,7,[ 9  6  6 16  7  6  6  1  1  1  1],706,0,705,6,6,-1895.8207379801554,-1890.21721350943,-1893.1537043647252,5.603524470725461,2.936490855295233,0.0,C4H4FNS,7,False,True
Halogen_C4FH4NS_rxn13805,Halo_F,11,7,[ 9  6  6 16  6  6  7  1  1  1  1],298,0,297,4,4,-1895.795960814274,-1890.1366102481857,-1894.3512551716544,5.659350566088278,4.214644923468768,0.0,C4H4FNS,7,False,True
Halogen_C4FH5N2_rxn13840,Halo_F,12,7,[9 6 6 7 6 6 7 1 1 1 1 1],986,0,985,6,6,-1905.2384644199792,-1898.409791096083,-1901.3244867473832,6.8286733238962825,2.914695651300235,0.0,C4H5FN2,7,False,True
Halogen_C4FH5N2_rxn13843,Halo_F,12,7,[9 6 6 7 6 6 7 1 1 1 1 1],3154,0,3153,6,6,-1905.2384640570879,-1897.6334195297375,-1901.2195593850997,7.605044527350401,3.586139855362262,0.0,C4H5FN2,7,False,True
Halogen_C4FH5N2_rxn13847,Halo_F,12,7,[9 6 6 7 6 6 7 1 1 1 1 1],1666,0,1665,3,3,-1905.2384640570879,-1894.5872139438443,-1901.7896412737193,10.651250113243577,7.202427329875036,0.0,C4H5FN2,7,False,True
Halogen_C4FH5N2_rxn13848,Halo_F,12,7,[9 6 6 7 6 6 7 1 1 1 1 1],922,0,921,6,6,-1905.1384719454647,-1899.0213667786088,-1902.04085528838,6.117105166855936,3.019488509771236,0.0,C4H5FN2,7,False,True
Halogen_C4FH5N2_rxn13852,Halo_F,12,7,[9 6 6 7 6 6 7 1 1 1 1 1],178,0,177,5,5,-1905.1384718399115,-1900.19759459776,-1900.7288740284027,4.9408772421516005,0.5312794306428259,0.0,C4H5FN2,7,False,True
Halogen_C4FH5N2_rxn13853,Halo_F,12,7,[9 6 6 7 6 6 7 1 1 1 1 1],2442,0,2441,3,3,-1905.138472175972,-1895.3945776510589,-1902.9292888367058,9.74389452491323,7.534711185646984,0.0,C4H5FN2,7,False,True
Halogen_C4FH5N2_rxn13864,Halo_F,12,7,[9 6 6 6 7 6 7 1 1 1 1 1],250,0,249,4,4,-1905.1939741228553,-1900.097346572058,-1902.9937516680304,5.096627550797166,2.896405095972341,0.0,C4H5FN2,7,False,True
Halogen_C4ClH4NS_rxn12892,Halo_Cl,11,7,[17  6  6 16  7  6  6  1  1  1  1],642,0,641,6,6,-1642.9504066607215,-1637.454188473362,-1640.237854590029,5.4962181873595455,2.7836661166670638,0.0,C4H4ClNS,7,False,True
Halogen_C4ClH4NS_rxn12904,Halo_Cl,11,7,[17  6  6 16  6  6  7  1  1  1  1],1234,0,1233,47,47,-1642.9724605232534,-1637.6246179362254,-1641.182350097576,5.347842587028026,3.557732161350714,0.0,C4H4ClNS,7,False,True
Halogen_C4ClH4NS_rxn12907,Halo_Cl,11,7,[17  6  6 16  6  6  7  1  1  1  1],570,0,569,3,3,-1642.9724605839076,-1638.1916810878304,-1639.2407502077924,4.78077949607723,1.0490691199620414,0.0,C4H4ClNS,7,False,True
Halogen_C4ClH4NS_rxn12909,Halo_Cl,11,7,[17  6  6 16  6  6  7  1  1  1  1],1258,0,1257,4,4,-1642.9724602320916,-1637.9660922744952,-1640.6089823050308,5.006367957596467,2.642890030535682,0.0,C4H4ClNS,7,False,True
Halogen_C4ClH4NS_rxn12911,Halo_Cl,11,7,[17  6  6 16  6  6  7  1  1  1  1],850,0,849,3,3,-1642.9724603981356,-1631.7383591630899,-1638.2689504418963,11.234101235045728,6.530591278806469,0.0,C4H4ClNS,7,False,True
Halogen_C4ClH4NS_rxn12915,Halo_Cl,11,7,[17  6  6 16  6  6  7  1  1  1  1],1698,0,1697,3,3,-1642.9724604652388,-1636.3858889601192,-1638.4592536990726,6.586571505119537,2.073364738953387,0.0,C4H4ClNS,7,False,True
Halogen_C4ClH4NS_rxn12917,Halo_Cl,11,7,[17  6  6 16  6  6  7  1  1  1  1],402,0,401,31,31,-1642.9724604388982,-1635.7045106674157,-1638.4672356552078,7.267949771482563,2.762724987792126,0.0,C4H4ClNS,7,False,True
Halogen_C4ClH4NS_rxn12927,Halo_Cl,11,7,[17  6  6  6 16  6  7  1  1  1  1],258,0,257,6,6,-1642.9209153367729,-1638.6222416398184,-1640.7749944065372,4.298673696954438,2.152752766718777,0.0,C4H4ClNS,7,False,True
Halogen_C4ClH4NS_rxn12928,Halo_Cl,11,7,[17  6  6  6 16  6  7  1  1  1  1],1418,0,1417,3,3,-1642.9209149181258,-1635.707232413349,-1640.6678991829265,7.213682504776898,4.960666769577529,0.0,C4H4ClNS,7,False,True
Halogen_C4ClH4NS_rxn12932,Halo_Cl,11,7,[17  6  6  6 16  6  7  1  1  1  1],514,0,513,21,21,-1642.92091507119,-1634.861361733905,-1638.5334734451335,8.059553337285024,3.672111711228581,0.0,C4H4ClNS,7,False,True
Halogen_C4ClH5N2_rxn12937,Halo_Cl,12,7,[17  6  6  7  6  6  7  1  1  1  1  1],3090,0,3089,4,4,-1652.3790916608364,-1645.7794288823382,-1650.3486398904981,6.599662778498214,4.569211008159982,0.0,C4H5ClN2,7,False,True
Halogen_C4ClH5N2_rxn12941,Halo_Cl,12,7,[17  6  6  7  6  6  7  1  1  1  1  1],2642,0,2641,3,3,-1652.3790914531862,-1642.6603623866738,-1647.6127574605973,9.718729066512424,4.952395073923526,0.0,C4H5ClN2,7,False,True
Halogen_C4ClH5N2_rxn12956,Halo_Cl,12,7,[17  6  6  6  7  6  7  1  1  1  1  1],266,0,265,4,4,-1652.428484254543,-1647.3070274333932,-1650.0172030734168,5.121456821149877,2.7101756400236354,0.0,C4H5ClN2,7,False,True
Halogen_C4ClH5N2_rxn12960,Halo_Cl,12,7,[17  6  6  6  7  6  7  1  1  1  1  1],306,0,305,6,6,-1652.4284843147075,-1648.6520361219664,-1648.908611090918,3.7764481927410998,0.2565749689515542,0.0,C4H5ClN2,7,False,True
Halogen_C4ClH5N2_rxn12962,Halo_Cl,12,7,[17  6  6  6  7  6  7  1  1  1  1  1],2586,0,2585,4,4,-1652.4284841753306,-1643.4586379688153,-1645.5202035328778,8.969846206515285,2.061565564062448,0.0,C4H5ClN2,7,False,True
Halogen_C4ClH5N2_rxn12964,Halo_Cl,12,7,[17  6  6  6  7  6  7  1  1  1  1  1],1994,0,1993,3,3,-1652.4284845531333,-1641.6228209075898,-1647.8248316011561,10.805663645543518,6.202010693566308,0.0,C4H5ClN2,7,False,True
Halogen_C4ClH5N2O_rxn13198,Halo_Cl,13,8,[ 7  6  6  6 17  6  7  8  1  1  1  1  1],794,0,793,6,6,-2089.008921994217,-2084.5346234492827,-2088.984780524327,4.4742985449343,4.450157075044444,0.0,C4H5ClN2O,7,False,True
Halogen_C4ClH3N2O_rxn12774,Halo_Cl,11,8,[ 8  6  7  6  6 17  6  7  1  1  1],562,0,561,4,4,-2056.4335270363154,-2050.4887826800655,-2051.325868161273,5.944744356249885,0.8370854812073958,0.0,C4H3ClN2O,7,False,True
Halogen_C4ClH5N2O_rxn13289,Halo_Cl,13,8,[ 7  6  6  8  7  6  6 17  1  1  1  1  1],2114,0,2113,7,7,-2087.8044309377583,-2082.9946238918883,-2085.629281732015,4.809807045870002,2.6346578401266925,0.0,C4H5ClN2O,7,False,True
Halogen_BrC6H5O_rxn12016,Halo_Br,13,8,[ 8  6  6  6  6  6  6 35  1  1  1  1  1],546,0,545,7,7,-1812.964314311828,-1807.966603255436,-1808.6754652104491,4.997711056392063,0.7088619550131625,0.0,C6H5BrO,7,False,True
Halogen_BrC6H8N_rxn12539,Halo_Br,16,8,[ 6  6  7  6  6  6 35  6  1  1  1  1  1  1  1  1],986,0,985,4,4,-1696.3184819781516,-1688.4928479592663,-1694.5805186096968,7.825634018885239,6.087670650430482,0.0,C6H8BrN,7,False,True
Halogen_BrC6H6N_rxn12076,Halo_Br,14,8,[ 6  6  7  6  6  6  6 35  1  1  1  1  1  1],1042,0,1041,4,4,-1663.5896629661645,-1655.9358922717067,-1658.275714825404,7.653770694457762,2.3398225536973314,0.0,C6H6BrN,7,False,True
Halogen_BrC6H7S_rxn12386,Halo_Br,15,8,[ 6  6  6  6  6 35  6 16  1  1  1  1  1  1  1],1130,0,1129,4,4,-1687.0872095216268,-1677.5965786164809,-1679.1582739418332,9.490630905145963,1.5616953253522752,0.0,C6H7BrS,7,False,True
Halogen_BrC6H8N_rxn12472,Halo_Br,16,8,[ 6  6  6  6  7  6  6 35  1  1  1  1  1  1  1  1],426,0,425,3,3,-1696.5797932762725,-1689.3917622226384,-1691.9657956449541,7.188031053634177,2.574033422315779,0.0,C6H8BrN,7,False,True
Halogen_BrC6H6N_rxn12285,Halo_Br,14,8,[ 6  6  6  7  6  6 35  6  1  1  1  1  1  1],322,0,321,6,6,-1663.5023632870157,-1658.9987835913141,-1661.5241270765239,4.503579695701546,2.52534348520976,0.0,C6H6BrN,7,False,True
Halogen_BrC6H7O_rxn12356,Halo_Br,15,8,[ 6  6  6  8  6  6  6 35  1  1  1  1  1  1  1],1866,0,1865,3,3,-1845.7351141353263,-1839.891442716422,-1844.366556090909,5.8436714189042505,4.475113374486909,0.0,C6H7BrO,7,False,True
Halogen_BrC6H6N_rxn12206,Halo_Br,14,8,[ 7  6  6  6  6  6  6 35  1  1  1  1  1  1],818,0,817,3,3,-1663.7855324618786,-1652.7254915957378,-1659.4213143022566,11.060040866140753,6.695822706518811,0.0,C6H6BrN,7,False,True
Halogen_C4FH3N2O_rxn13599,Halo_F,11,8,[8 6 7 6 7 6 6 9 1 1 1],1346,0,1345,3,3,-2309.125777983044,-2300.338650131828,-2307.3056685535275,8.7871278512157,6.967018421699322,0.0,C4H3FN2O,7,False,True
Halogen_C4ClH3O_rxn12793,Halo_Cl,9,6,[17  6  6  8  6  6  1  1  1],1938,0,1937,3,3,-1513.719627186777,-1506.6923391802568,-1512.820089452863,7.027288006520166,6.127750272606136,0.0,C4H3ClO,7,False,True
Halogen_C4ClH3O_rxn12794,Halo_Cl,9,6,[17  6  6  8  6  6  1  1  1],674,0,673,670,670,-1513.7196281042632,-1507.5220980979288,-1510.853613234662,6.197530006334318,3.33151513673306,0.0,C4H3ClO,7,False,True
Halogen_C4ClH3O_rxn12796,Halo_Cl,9,6,[17  6  6  8  6  6  1  1  1],834,0,833,6,6,-1513.7196281042632,-1508.9337382185965,-1511.3922993925494,4.78588988566662,2.4585611739528304,0.0,C4H3ClO,7,False,True
Halogen_C4ClH3O_rxn12797,Halo_Cl,9,6,[17  6  6  8  6  6  1  1  1],1906,0,1905,7,7,-1513.7196274030257,-1495.7707087589747,-1511.2509558193572,17.94891864405099,15.480247060382453,0.0,C4H3ClO,7,False,True
Halogen_C4ClH3S_rxn12800,Halo_Cl,9,6,[17  6  6 16  6  6  1  1  1],338,0,337,3,3,-1355.370302247369,-1349.8799438118767,-1353.5801065974265,5.490358435492226,3.7001627855497645,0.0,C4H3ClS,7,False,True
Halogen_C4ClH3S_rxn12801,Halo_Cl,9,6,[17  6  6 16  6  6  1  1  1],1658,0,1657,3,3,-1355.3703022467976,-1345.2581237849158,-1348.4028029811855,10.11217846188174,3.144679196269635,0.0,C4H3ClS,7,False,True
Halogen_C4ClH3S_rxn12803,Halo_Cl,9,6,[17  6  6 16  6  6  1  1  1],2610,0,2609,3,3,-1355.3703027197857,-1346.2767719759543,-1352.2944930213885,9.09353074383148,6.0177210454342,0.0,C4H3ClS,7,False,True
Halogen_C4ClH3S_rxn12808,Halo_Cl,9,6,[17  6  6 16  6  6  1  1  1],706,0,705,3,3,-1355.3703027197857,-1346.973584770107,-1350.7242562085241,8.39671794967876,3.7506714384171573,0.0,C4H3ClS,7,False,True
Halogen_C4ClH4N_rxn12810,Halo_Cl,10,6,[17  6  6  7  6  6  1  1  1  1],2114,0,2113,3,3,-1364.8608920246274,-1356.494171048818,-1360.8464759604801,8.366720975809358,4.352304911662031,0.0,C4H4ClN,7,False,True
Halogen_C4ClH4N_rxn12812,Halo_Cl,10,6,[17  6  6  7  6  6  1  1  1  1],1442,0,1441,6,6,-1364.8608923427557,-1358.3334522769296,-1361.3088992041896,6.527440065826113,2.975446927260009,0.0,C4H4ClN,7,False,True
Halogen_C4ClH4NO_rxn12813,Halo_Cl,11,7,[17  6  6  8  6  6  7  1  1  1  1],946,0,945,3,3,-1801.4114535029973,-1794.2376911788988,-1799.630542766545,7.173762324098561,5.3928515876461915,0.0,C4H4ClNO,7,False,True
Halogen_C4ClH4NO_rxn12819,Halo_Cl,11,7,[17  6  6  8  6  6  7  1  1  1  1],2466,0,2465,6,6,-1801.411452854142,-1797.1103593933926,-1799.9838667184586,4.301093460749371,2.8735073250659298,0.0,C4H4ClNO,7,False,True
Halogen_C4ClH4NO_rxn12845,Halo_Cl,11,7,[17  6  6  6  8  6  7  1  1  1  1],1034,0,1033,20,20,-1801.4335664058556,-1792.177722082663,-1799.8076168564262,9.255844323192605,7.629894773763226,0.0,C4H4ClNO,7,False,True
Halogen_C4ClH4NO_rxn12850,Halo_Cl,11,7,[17  6  6  6  8  6  7  1  1  1  1],962,0,961,3,3,-1801.433566537695,-1794.1813153581631,-1798.87737232108,7.252251179531868,4.696056962916828,0.0,C4H4ClNO,7,False,True
Halogen_C4ClH4NO_rxn12854,Halo_Cl,11,7,[17  6  6  7  6  6  8  1  1  1  1],1138,0,1137,3,3,-1801.5477385044258,-1792.5929794497454,-1797.9754542261387,8.95475905468038,5.382474776393337,0.0,C4H4ClNO,7,False,True
Halogen_C4ClH4NO_rxn12859,Halo_Cl,11,7,[17  6  6  7  6  6  8  1  1  1  1],2018,0,2017,3,3,-1801.5477390526266,-1790.7729166339047,-1797.225408246467,10.774822418721897,6.4524916125621985,0.0,C4H4ClNO,7,False,True
Halogen_C4ClH4NO_rxn12865,Halo_Cl,11,7,[17  6  6  7  6  6  8  1  1  1  1],362,0,361,350,350,-1801.5238535128428,-1791.9287578894803,-1799.030776441247,9.595095623362567,7.102018551766832,0.0,C4H4ClNO,7,False,True
Halogen_C4ClH4NO_rxn12872,Halo_Cl,11,7,[17  6  6  6  7  6  8  1  1  1  1],2922,0,2921,3,3,-1801.4961402397155,-1790.9008040105823,-1799.3529273075949,10.595336229133181,8.452123297012577,0.0,C4H4ClNO,7,False,True
Halogen_C4ClH4NO_rxn12877,Halo_Cl,11,7,[17  6  6  6  7  6  8  1  1  1  1],650,0,649,3,3,-1801.4961401252915,-1795.8428929012214,-1799.4489807632306,5.653247224070128,3.60608786200919,0.0,C4H4ClNO,7,False,True
Halogen_C4ClH4NS_rxn12884,Halo_Cl,11,7,[17  6  6 16  7  6  6  1  1  1  1],362,0,361,6,6,-1642.9504063086608,-1637.7785510686485,-1640.4907684694435,5.171855240012292,2.712217400794998,0.0,C4H4ClNS,7,False,True
Halogen_C4ClH4NS_rxn12885,Halo_Cl,11,7,[17  6  6 16  7  6  6  1  1  1  1],986,0,985,3,3,-1642.9504059999747,-1633.0975959206937,-1638.6089842013628,9.852810079280971,5.511388280669053,0.0,C4H4ClNS,7,False,True
Halogen_C4ClH4NS_rxn12886,Halo_Cl,11,7,[17  6  6 16  7  6  6  1  1  1  1],762,0,761,2,2,-1642.9504062874903,-1630.669529005506,-1641.1383271101563,12.280877281984203,10.468798104650205,0.0,C4H4ClNS,7,False,True
Halogen_C4ClH4NS_rxn12888,Halo_Cl,11,7,[17  6  6 16  7  6  6  1  1  1  1],306,0,305,38,38,-1642.9504059917842,-1638.2082632797992,-1641.6193811021326,4.742142711985025,3.411117822333381,0.0,C4H4ClNS,7,False,True
Halogen_C4FH5N2O_rxn14129,Halo_F,13,8,[7 6 6 8 6 7 6 9 1 1 1 1 1],1722,0,1721,7,7,-2341.6899527958044,-2335.020319180817,-2337.7842248079805,6.669633614987561,2.7639056271636946,0.0,C4H5FN2O,8,False,True
Halogen_C4FH5N2O_rxn14131,Halo_F,13,8,[7 6 6 8 6 7 6 9 1 1 1 1 1],3242,0,3241,6,6,-2341.689952690551,-2334.794413925457,-2338.181841350407,6.895538765093988,3.387427424950147,0.0,C4H5FN2O,8,False,True
Halogen_C4FH5N2S_rxn14371,Halo_F,13,8,[ 7  6  6  6  9  6  7 16  1  1  1  1  1],1914,0,1913,3,3,-2183.1341507102893,-2177.9325818537404,-2182.05349989682,5.2015688565488745,4.120918043079655,0.0,C4H5FN2S,8,False,True
Halogen_C4FH5N2S_rxn14298,Halo_F,13,8,[ 6  6  7 16  6  7  6  9  1  1  1  1  1],890,0,889,7,7,-2182.5380052079354,-2177.0557014790897,-2181.486942173989,5.482303728845636,4.431240694899316,0.0,C4H5FN2S,8,False,True
Halogen_C4FH5N2O_rxn14272,Halo_F,13,8,[7 7 6 6 9 6 6 8 1 1 1 1 1],354,0,353,342,342,-2341.0473412170713,-2337.4568955792256,-2339.3624681258957,3.5904456378457326,1.9055725466701006,0.0,C4H5FN2O,8,False,True
Halogen_C4FH5N2S_rxn14430,Halo_F,13,8,[ 7  6  6 16  7  6  6  9  1  1  1  1  1],922,0,985,3,3,-2183.070494267736,-2175.311764965058,-2181.842480677533,7.758729302678148,6.53071571247483,0.0,C4H5FN2S,8,False,True
Halogen_C4FH5N2S_rxn14431,Halo_F,13,8,[ 7  6  6 16  7  6  6  9  1  1  1  1  1],2594,0,2593,7,7,-2183.070494267736,-2175.844119788207,-2179.384641033454,7.226374479529113,3.540521245246964,0.0,C4H5FN2S,8,False,True
Halogen_C4FH5N2O_rxn14207,Halo_F,13,8,[7 6 8 6 6 9 6 7 1 1 1 1 1],1722,0,1721,3,3,-2341.6680595987923,-2331.0714752894796,-2339.9496489388944,10.596584309312675,8.878173649414748,0.0,C4H5FN2O,8,False,True
Halogen_C4FH5N2O_rxn14222,Halo_F,13,8,[7 6 6 7 8 6 6 9 1 1 1 1 1],1890,0,1889,6,6,-2340.5666457320044,-2332.491159773855,-2339.2336319884344,8.07548595814933,6.742472214579266,0.0,C4H5FN2O,8,False,True
Halogen_C5ClH5O_rxn14867,Halo_Cl,12,7,[17  6  6  6  8  6  6  1  1  1  1  1],450,0,449,3,3,-1701.9633111533115,-1694.7791064305463,-1696.7395731910724,7.1842047227651165,1.9604667605260602,0.0,C5H5ClO,8,False,True
Halogen_C5ClH5O_rxn14870,Halo_Cl,12,7,[17  6  6  6  8  6  6  1  1  1  1  1],714,0,713,3,3,-1701.963311903883,-1695.120943460836,-1698.7804358248559,6.8423684430470075,3.6594923640197976,0.0,C5H5ClO,8,False,True
Halogen_C5ClH5S_rxn14877,Halo_Cl,12,7,[17  6  6 16  6  6  6  1  1  1  1  1],514,0,513,4,4,-1543.5309129137063,-1538.1340389679578,-1540.889379031166,5.396873945748439,2.755340063208223,0.0,C5H5ClS,8,False,True
Halogen_C5ClH6N_rxn14879,Halo_Cl,13,7,[17  6  6  7  6  6  6  1  1  1  1  1  1],594,0,593,590,590,-1552.995004139225,-1546.809553941663,-1550.6320210716822,6.185450197562204,3.8224671300192767,0.0,C5H6ClN,8,False,True
